identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3316400626225003,0,ALASKA VILLAGE ELECTRIC COOP,Shishmaref,37784.56,NA,4527,313,66855,37698,8411,42405,0,0,11644,0,0,0,149,21,8,24,0,0,NA,161568,0,NA,0,NA,0,December,2026,2025
A3316300626225003,0,ALASKA VILLAGE ELECTRIC COOP,Shaktoolik,17075.42,NA,8174,236,46167,30834,1224,19272,0,0,5452,0,0,0,66,17,2,19,0,0,NA,76862,0,WIND,37285,NA,0,December,2026,2025
A3316500626225003,0,ALASKA VILLAGE ELECTRIC COOP,Shungnak,27048.78,NA,8713,362,47391,15975,13068,25608,0,0,14201,0,0,0,60,14,9,7,0,0,NA,173554,0,WIND,624,NA,0,December,2026,2025
A3316600626225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Mary's,34239.51,NA,27644,1013,75626,55705,36607,72610,0,0,39643,0,0,0,178,36,17,19,0,0,NA,545550,0,NA,0,NA,0,December,2026,2025
A3316800626225003,0,ALASKA VILLAGE ELECTRIC COOP,Stebbins,22314.45,NA,17996,622,73969,40142,9257,31396,0,0,14232,0,0,0,143,27,7,19,0,0,NA,205585,0,WIND,160883,NA,0,December,2026,2025
A3316700626225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Michael,22702.68,NA,0,0,58593,40304,36281,47556,0,0,0,0,0,0,91,19,10,19,0,0,NA,0,0,NA,0,NA,0,December,2026,2025
A3316850626225003,0,ALASKA VILLAGE ELECTRIC COOP,Teller,13612.98,NA,2984,189,29288,16430,3042,24158,0,0,5918,0,0,0,69,20,6,18,0,0,NA,80711,0,NA,0,NA,0,December,2026,2025
A3316900626225003,0,ALASKA VILLAGE ELECTRIC COOP,Togiak,49347.74,NA,6502,554,104591,53761,23216,41081,0,0,19230,0,0,0,205,42,18,34,0,0,NA,267692,0,NA,0,NA,0,December,2026,2025
A3317000626225003,0,ALASKA VILLAGE ELECTRIC COOP,Toksook Bay,36870.96,NA,15507,714,83635,24946,30349,25495,0,0,24314,0,0,0,149,15,13,10,0,0,NA,363063,0,NA,0,NA,0,December,2026,2025
A3317300626225003,0,ALASKA VILLAGE ELECTRIC COOP,Wales,7976.31,NA,6854,157,15392,25179,3486,19269,0,0,5923,0,0,0,33,19,4,14,0,0,NA,72511,0,NA,0,NA,0,December,2026,2025
A3318000626225003,0,ALASKA VILLAGE ELECTRIC COOP,Bethel; Oscarville,234485.1,NA,74533,7554,1306519,1812517,350990,601489,0,0,316172,0,0,0,1984,658,69,104,0,0,NA,4534340,0,WIND,99096,NA,0,December,2026,2025
A3317200626225003,0,ALASKA VILLAGE ELECTRIC COOP,Upper Kalskag,12546.93,NA,3229,325,28897,16307,6167,25343,0,0,10473,0,0,0,59,10,10,14,0,0,NA,150110,0,NA,0,NA,0,December,2026,2025
A3312500626225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,44753.67,NA,5783,306,66906,16036,17274,39867,0,0,10694,0,0,0,80,15,11,9,0,0,NA,150414,0,NA,0,NA,0,December,2026,2025
A3312600626225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,7377.28,NA,1096,101,10913,9974,4129,7295,0,0,3452,0,0,0,38,9,9,11,0,0,NA,43017,0,NA,0,NA,0,December,2026,2025
A3312700626225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,21407.21,NA,5268,287,51939,33283,761,37849,0,0,9784,0,0,0,86,18,2,22,0,0,NA,134443,0,NA,0,NA,0,December,2026,2025
A3312800626225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,39686.11,NA,7775,496,111932,33313,29295,41658,0,0,15467,0,0,0,203,24,8,19,0,0,NA,200704,0,WIND,27188,NA,0,December,2026,2025
A3312900626225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,23318.91,NA,4306,275,57683,34864,4785,24322,0,0,9421,0,0,0,111,24,4,7,0,0,NA,128551,0,NA,0,NA,0,December,2026,2025
A3313000626225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,20641.48,NA,1914,253,49577,21695,10874,27367,0,0,3884,0,0,0,87,17,10,19,0,0,NA,117462,0,NA,0,NA,0,December,2026,2025
A3313100626225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,60985.17,NA,10640,1105,111790,97020,53576,68622,0,0,37863,0,0,0,210,37,20,27,0,0,NA,526900,0,WIND,31502,NA,0,December,2026,2025
A3313200626225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,49630.7,NA,5086,445,90760,42593,25403,35081,0,0,11658,0,0,0,173,13,13,20,0,0,NA,165275,0,WIND,36282,NA,0,December,2026,2025
A3313300626225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,18924.64,NA,8483,187,41716,11627,5008,12302,0,0,5783,0,0,0,74,10,5,7,0,0,NA,81793,0,NA,0,NA,0,December,2026,2025
A3313400626225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,16265.58,NA,1717,127,27992,8616,10382,6026,0,0,4076,0,0,0,70,16,9,5,0,0,NA,57285,0,NA,0,NA,0,December,2026,2025
A3313500626225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,14503.19,NA,2607,140,32794,10110,10055,9747,0,0,4916,0,0,0,69,15,11,9,0,0,NA,64685,0,NA,0,NA,0,December,2026,2025
A3313800626225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,15360.82,NA,2450,150,28968,2824,10184,17379,0,0,5681,0,0,0,72,5,13,12,0,0,NA,66107,0,NA,0,NA,0,December,2026,2025
A3313600626225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,75623.79,NA,7760,728,134712,45071,46865,66955,0,0,22259,0,0,0,259,24,11,31,0,0,NA,314940,0,NA,0,NA,0,December,2026,2025
A3313700626225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,28369.61,NA,4803,306,67616,12740,13110,27908,0,0,9315,0,0,0,119,15,12,10,0,0,NA,128343,0,NA,0,NA,0,December,2026,2025
A3313900626225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,41201.35,NA,9157,615,70367,12030,23923,19626,0,0,20085,0,0,0,112,12,10,11,0,0,NA,266527,0,WIND,22485,NA,0,December,2026,2025
A3314100626225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,27765.5,NA,6145,310,61234,23663,12673,47765,0,0,10472,0,0,0,89,16,7,20,0,0,NA,157971,0,NA,0,NA,0,December,2026,2025
A3314000626225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,38069.25,NA,3482,397,87998,31319,28976,37274,0,0,10107,0,0,0,118,17,13,6,0,0,NA,199273,0,NA,0,NA,0,December,2026,2025
A3314200626225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,21591.59,NA,1928,362,63581,33960,4481,29046,0,0,10123,0,0,0,86,18,7,19,0,0,NA,139830,0,NA,0,NA,0,December,2026,2025
A3314300626225003,0,ALASKA VILLAGE ELECTRIC COOP,Lower Kalskag,16482.68,NA,9157,615,42243,4907,7292,6712,0,0,20085,0,0,0,84,4,6,5,0,0,NA,266501,0,WIND,22485,NA,0,December,2026,2025
A3314400626225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,30254.32,NA,6648,349,64849,23267,25186,43754,0,0,11000,0,0,0,110,15,16,9,0,0,NA,168345,0,NA,0,NA,0,December,2026,2025
A3314500626225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,15319.11,NA,3033,187,28407,11343,11953,20801,0,0,5192,0,0,0,90,18,9,6,0,0,NA,82371,0,NA,0,NA,0,December,2026,2025
A3314800626225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,30395.52,NA,5502,362,62168,47865,7327,40202,0,0,12997,0,0,0,106,15,9,22,0,0,NA,176404,0,NA,0,NA,0,December,2026,2025
A3314600626225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,19212.12,NA,5935,249,48854,17286,20494,23518,0,0,8760,0,0,0,79,15,7,5,0,0,NA,130017,0,NA,0,NA,0,December,2026,2025
A3315000626225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,66523.48,NA,5043,0,79356,24044,23069,60681,0,0,14550,0,0,0,111,11,11,16,0,0,NA,197117,0,NA,0,NA,0,December,2026,2025
A3315100626225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,53561,NA,3513,449,111751,24490,34964,40428,0,0,16119,0,0,0,132,14,9,21,0,0,NA,218859,0,NA,0,NA,0,December,2026,2025
A3315200626225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,19813.39,NA,2477,253,50194,10015,21740,28151,0,0,9410,0,0,0,113,14,13,8,0,0,NA,118184,0,NA,0,NA,0,December,2026,2025
A3315400626225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,12423.45,NA,14745,148,30125,8942,14095,11379,0,0,7076,0,0,0,86,25,10,5,0,0,NA,71814,0,NA,0,NA,0,December,2026,2025
A3315300626225003,0,ALASKA VILLAGE ELECTRIC COOP,Nunapitchuk,35461.19,NA,0,0,66586,14402,14798,33312,0,0,0,0,0,0,123,12,10,14,0,0,NA,0,0,NA,0,NA,0,December,2026,2025
A3315500626225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,35070.79,NA,2498,364,71101,23555,23330,60000,0,0,14745,0,0,0,131,12,9,12,0,0,NA,187036,0,NA,0,NA,0,December,2026,2025
A3315700626225003,0,ALASKA VILLAGE ELECTRIC COOP,Quinhagak,45650.52,NA,2326,507,120597,36782,29942,36625,0,0,15413,0,0,0,182,19,15,11,0,0,NA,221438,0,WIND,14009,NA,0,December,2026,2025
A3315600626225003,0,ALASKA VILLAGE ELECTRIC COOP,Pitkas Point,6592.14,NA,0,0,13782,3474,18569,0,0,0,0,0,0,0,30,5,6,0,0,0,NA,0,0,NA,0,NA,0,December,2026,2025
A3315800626225003,0,ALASKA VILLAGE ELECTRIC COOP,Russian Mission,17699.63,NA,1607,208,40230,6606,7384,26859,0,0,7262,0,0,0,77,9,6,8,0,0,NA,85483,0,NA,0,NA,0,December,2026,2025
A3315600726225003,0,ALASKA VILLAGE ELECTRIC COOP,Pitkas Point,6457.83,NA,0,0,66768,23198,23295,65702,0,0,0,0,0,0,131,12,9,12,0,0,NA,0,0,NA,0,NA,0,January,2026,2026
A3315700726225003,0,ALASKA VILLAGE ELECTRIC COOP,Quinhagak,49941.62,NA,6756,5430,136876,43129,34958,40248,0,0,19217,0,0,0,182,19,15,11,0,0,NA,269191,0,WIND,15112,NA,0,January,2026,2026
A3315200726225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,21093.37,NA,2373,254,55030,11763,22226,32187,0,0,10976,0,0,0,113,14,13,8,0,0,NA,133509,0,NA,0,NA,0,January,2026,2026
A3315500726225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,34390.96,NA,1245,374,66768,23198,23295,65702,0,0,16103,0,0,0,131,12,9,12,0,0,NA,209178,0,NA,0,NA,0,January,2026,2026
A3315400726225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,13715.5,NA,3878,1670,34955,9787,17137,13082,0,0,5979,0,0,0,86,25,10,5,0,0,NA,84966,0,NA,0,NA,0,January,2026,2026
A3315000726225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,70184.56,NA,6910,428,26496,5640,5401,35206,0,0,16317,0,0,0,55,11,5,9,0,0,NA,213212,0,NA,0,NA,0,January,2026,2026
A3315100726225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,57635.77,NA,6910,428,117846,25527,39532,50058,0,0,16317,0,0,0,132,14,9,21,0,0,NA,256808,0,NA,0,NA,0,January,2026,2026
A3314800726225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,32726.17,NA,4827,352,66990,26393,8022,20750,0,0,13908,0,0,0,106,15,9,22,0,0,NA,192783,0,NA,0,NA,0,January,2026,2026
A3314500726225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,16557.25,NA,3916,207,31180,14614,13201,25339,0,0,7323,0,0,0,90,18,9,6,0,0,NA,98403,0,NA,0,NA,0,January,2026,2026
A3314600726225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,19763.24,NA,6045,253,31180,14614,13201,25339,0,0,9304,0,0,0,90,18,9,6,0,0,NA,134242,0,NA,0,NA,0,January,2026,2026
A3314400726225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,33081.31,NA,6691,368,77229,26083,27136,48111,0,0,13017,0,0,0,110,15,16,9,0,0,NA,199848,0,NA,0,NA,0,January,2026,2026
A3314200726225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,23606.09,NA,2091,304,67705,37318,5627,31362,0,0,11578,0,0,0,86,18,7,19,0,0,NA,156299,0,NA,0,NA,0,January,2026,2026
A3314000726225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,38422.63,NA,4262,416,90324,32812,35635,41270,0,0,12986,0,0,0,118,17,13,6,0,0,NA,226096,0,NA,0,NA,0,January,2026,2026
A3314100726225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,29943.5,NA,5509,333,90324,32812,35635,41270,0,0,13129,0,0,0,118,17,13,6,0,0,NA,179706,0,NA,0,NA,0,January,2026,2026
A3313900726225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,46210.15,NA,8489,639,81604,14024,30333,19974,0,0,23797,0,0,0,112,12,10,11,0,0,NA,326308,0,WIND,14405,NA,0,January,2026,2026
A3313700726225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,29787.55,NA,4692,299,73964,13309,14048,31245,0,0,10616,0,0,0,119,15,12,10,0,0,NA,145605,0,NA,0,NA,0,January,2026,2026
A3313800726225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,16200.3,NA,2279,127,31723,3195,9797,18156,0,0,6125,0,0,0,72,5,13,12,0,0,NA,72244,0,NA,0,NA,0,January,2026,2026
A3313500726225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,16561.08,NA,2872,154,40367,10796,11646,10678,0,0,5910,0,0,0,69,15,11,9,0,0,NA,78966,0,NA,0,NA,0,January,2026,2026
A3313400726225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,18685.3,NA,2497,144,33033,9902,13910,7760,0,0,5049,0,0,0,70,16,9,5,0,0,NA,71802,0,NA,0,NA,0,January,2026,2026
A3313600726225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,94538.41,NA,11218,800,171994,54732,74283,85042,0,0,28542,0,0,0,259,24,11,31,0,0,NA,418679,0,NA,0,NA,0,January,2026,2026
A3313300726225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,20435.6,NA,9353,482,47693,13169,5779,13767,0,0,8149,0,0,0,74,10,5,7,0,0,NA,96128,0,NA,0,NA,0,January,2026,2026
A3313200726225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,57434.15,NA,4301,482,114719,50264,31590,42297,0,0,13531,0,0,0,173,13,13,20,0,0,NA,175724,0,WIND,40834,NA,0,January,2026,2026
A3313100726225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,66441.3,NA,11725,1188,127941,98403,62206,75870,0,0,46546,0,0,0,210,37,20,27,0,0,NA,621748,0,WIND,30904,NA,0,January,2026,2026
A3313000726225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,21994.15,NA,2257,278,56811,24300,11736,32220,0,0,10015,0,0,0,87,17,10,19,0,0,NA,138642,0,NA,0,NA,0,January,2026,2026
A3312800726225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,43111.39,NA,20165,516,132346,36772,30129,46881,0,0,18128,0,0,0,203,24,8,19,0,0,NA,238142,0,WIND,48495,NA,0,January,2026,2026
A3312900726225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,25791.62,NA,4216,312,71586,37804,5247,25529,0,0,11254,0,0,0,111,24,4,7,0,0,NA,155344,0,NA,0,NA,0,January,2026,2026
A3312600726225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,8186.84,NA,997,99,13030,8409,4456,4765,0,0,3975,0,0,0,38,9,9,11,0,0,NA,47372,0,NA,0,NA,0,January,2026,2026
A3312500726225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,46782.08,NA,6385,331,72348,16138,18785,44579,0,0,12206,0,0,0,80,15,11,9,0,0,NA,169645,0,NA,0,NA,0,January,2026,2026
A3312700726225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,22786.31,NA,6251,304,58967,37665,738,43054,0,0,11414,0,0,0,86,18,2,22,0,0,NA,157864,0,NA,0,NA,0,January,2026,2026
A3317000726225003,0,ALASKA VILLAGE ELECTRIC COOP,Toksook Bay,36831.47,NA,12542,784,85679,24195,29150,26763,0,0,28879,0,0,0,149,15,13,10,0,0,NA,402302,0,NA,0,NA,0,January,2026,2026
A3318000726225003,0,ALASKA VILLAGE ELECTRIC COOP,Bethel; Oscarville,193199.68,NA,81286,8218,1525259,2009153,385088,673111,0,0,303735,0,0,0,1984,658,69,104,0,0,NA,4498270,0,WIND,232071,NA,0,January,2026,2026
A3317300726225003,0,ALASKA VILLAGE ELECTRIC COOP,Wales,9600.42,NA,4527,175,20807,33496,3857,24199,0,0,7539,0,0,0,33,19,4,14,0,0,NA,93107,0,NA,0,NA,0,January,2026,2026
A3316900726225003,0,ALASKA VILLAGE ELECTRIC COOP,Togiak,53685.95,NA,6672,606,118039,59223,26632,48235,0,0,21791,0,0,0,205,42,18,34,0,0,NA,309746,0,NA,0,NA,0,January,2026,2026
A3317200726225003,0,ALASKA VILLAGE ELECTRIC COOP,Upper Kalskag,13846.91,NA,3585,351,34203,20315,6891,26038,0,0,12576,0,0,0,59,10,10,14,0,0,NA,179611,0,NA,0,NA,0,January,2026,2026
A3316850726225003,0,ALASKA VILLAGE ELECTRIC COOP,Teller,14830.21,NA,4055,214,32696,18424,3345,27997,0,0,6953,0,0,0,69,20,6,18,0,0,NA,95862,0,NA,0,NA,0,January,2026,2026
A3316800726225003,0,ALASKA VILLAGE ELECTRIC COOP,Stebbins,22875.07,NA,18044,747,81259,43510,9106,35457,0,0,21872,0,0,0,143,27,7,19,0,0,NA,420738,0,WIND,103698,NA,0,January,2026,2026
A3316600726225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Mary's,38026.13,NA,20507,1166,48011,15610,13762,24529,0,0,49390,0,0,0,60,14,9,7,0,0,NA,664153,0,NA,0,NA,0,January,2026,2026
A3316200726225003,0,ALASKA VILLAGE ELECTRIC COOP,Shageluk,10588.92,NA,1663,118,23749,13738,7592,11476,0,0,4560,0,0,0,39,6,8,5,0,0,NA,61791,0,NA,0,NA,0,January,2026,2026
A3316300726225003,0,ALASKA VILLAGE ELECTRIC COOP,Shaktoolik,18052.61,NA,6765,240,53137,34338,1299,21446,0,0,7018,0,0,0,66,17,2,19,0,0,NA,129942,0,WIND,30032,NA,0,January,2026,2026
A3316400726225003,0,ALASKA VILLAGE ELECTRIC COOP,Shishmaref,41390.32,NA,5361,329,75133,41080,9026,48562,0,0,13642,0,0,0,149,21,8,24,0,0,NA,185951,0,NA,0,NA,0,January,2026,2026
A3316500726225003,0,ALASKA VILLAGE ELECTRIC COOP,Shungnak,27173.34,NA,9118,365,75133,41080,9026,48562,0,0,15595,0,0,0,149,21,8,24,0,0,NA,178201,0,WIND,314,NA,0,January,2026,2026
A3316000726225003,0,ALASKA VILLAGE ELECTRIC COOP,Scammon Bay,36786.69,NA,3783,415,75562,15948,17351,61627,0,0,0,0,0,0,136,15,8,25,0,0,NA,190759,0,NA,0,NA,0,January,2026,2026
A3316100726225003,0,ALASKA VILLAGE ELECTRIC COOP,Selawik,59416,NA,3445,552,131655,37206,40684,60586,0,0,21514,0,0,0,167,17,13,20,0,0,NA,294509,0,NA,0,NA,0,January,2026,2026
A3315800726225003,0,ALASKA VILLAGE ELECTRIC COOP,Russian Mission,18418.57,NA,20507,2060,42712,7796,7699,31275,0,0,6865,0,0,0,77,9,6,8,0,0,NA,97862,0,NA,0,NA,0,January,2026,2026
A3315900726225003,0,ALASKA VILLAGE ELECTRIC COOP,Savoonga,48514.33,NA,2484,4940,104998,46549,26485,59522,0,0,16935,0,0,0,158,29,7,29,0,0,NA,252071,0,NA,0,NA,0,January,2026,2026
A3321200726225003,0,ALASKA VILLAGE ELECTRIC COOP,Kotlik,39875.25,NA,4724,405,82813,36392,21859,57231,0,0,17980,0,0,0,126,19,8,18,0,0,NA,220721,0,NA,0,NA,0,January,2026,2026
A3320700726225003,0,CITY OF KING COVE,King Cove,0,0,12835,374,85042,113937,70792,3039,0,0,8376,258,0,0,154,123,37,5,0,0,NA,82120,238438,WIND,0,NA,0,January,2026,2026
A3329000726225003,0,ALASKA VILLAGE ELECTRIC COOP,Yakutat,49293.64,NA,9998,1025,146912,218587,46478,67352,0,0,36201,0,0,0,307,131,26,32,0,0,NA,574507,0,NA,0,NA,0,January,2026,2026
A3329000826225003,0,ALASKA VILLAGE ELECTRIC COOP,Yakutat,43405.16,NA,8523,964,125806,193441,36999,88117,0,0,31054,0,0,0,323,114,26,32,0,0,NA,487856,0,NA,0,NA,0,February,2026,2026
A3320700826225003,0,CITY OF KING COVE,King Cove,0,0,13676,359,86078,107639,94075,3161,0,0,9800,284,0,0,155,123,37,5,0,0,NA,119340,181242,WIND,0,NA,0,February,2026,2026
A3321200826225003,0,ALASKA VILLAGE ELECTRIC COOP,Kotlik,37527.3,NA,4706,402,95023,34427,19589,53511,0,0,16260,0,0,0,127,18,7,18,0,0,NA,199919,0,NA,0,NA,0,February,2026,2026
A3315900826225003,0,ALASKA VILLAGE ELECTRIC COOP,Savoonga,47992.53,NA,2250,459,104653,42288,25106,58645,0,0,15786,0,0,0,159,29,7,29,0,0,NA,235301,0,NA,0,NA,0,February,2026,2026
A3316100826225003,0,ALASKA VILLAGE ELECTRIC COOP,Selawik,55702.37,NA,4092,542,122355,33667,35802,58762,0,0,4092,0,0,0,167,17,13,20,0,0,NA,290774,0,NA,0,NA,0,February,2026,2026
A3315800826225003,0,ALASKA VILLAGE ELECTRIC COOP,Russian Mission,16066.15,NA,1573,205,38071,8115,5969,30394,0,0,6705,0,0,0,77,9,6,8,0,0,NA,86997,0,NA,0,NA,0,February,2026,2026
A3316000826225003,0,ALASKA VILLAGE ELECTRIC COOP,Scammon Bay,34205.51,NA,3817,356,66893,13935,16240,52121,0,0,12142,0,0,0,136,15,8,25,0,0,NA,163310,0,NA,0,NA,0,February,2026,2026
A3316500826225003,0,ALASKA VILLAGE ELECTRIC COOP,Shungnak,25452.59,NA,6880,318,43521,13564,12524,23122,0,0,12940,0,0,0,59,14,9,7,0,0,NA,169016,0,WIND,4646,NA,0,February,2026,2026
A3316300826225003,0,ALASKA VILLAGE ELECTRIC COOP,Shaktoolik,16272.58,NA,5713,250,41477,30990,1273,20602,0,0,6653,0,0,0,67,17,2,18,0,0,NA,106544,0,WIND,12977,NA,0,February,2026,2026
A3316200826225003,0,ALASKA VILLAGE ELECTRIC COOP,Shageluk,9622.49,NA,1663,118,20995,11115,7855,7448,0,0,4560,0,0,0,37,8,8,5,0,0,NA,61791,0,NA,0,NA,0,February,2026,2026
A3316600826225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Mary's,34396.06,NA,20189,1044,78114,61086,36712,86286,0,0,40667,0,0,0,178,35,17,19,0,0,NA,577068,0,NA,0,NA,0,February,2026,2026
A3316400826225003,0,ALASKA VILLAGE ELECTRIC COOP,Shishmaref,39021.96,NA,8596,315,70415,37648,8572,43711,0,0,12175,0,0,0,151,21,8,24,0,0,NA,165847,0,NA,0,NA,0,February,2026,2026
A3316800826225003,0,ALASKA VILLAGE ELECTRIC COOP,Stebbins,22503.97,NA,12177,716,78024,38913,9215,33959,0,0,19325,0,0,0,146,26,7,19,0,0,NA,369092,0,WIND,86754,NA,0,February,2026,2026
A3316850826225003,0,ALASKA VILLAGE ELECTRIC COOP,Teller,13892.98,NA,3862,192,31614,17006,3746,26305,0,0,6453,0,0,0,69,20,6,18,0,0,NA,88492,0,NA,0,NA,0,February,2026,2026
A3317200826225003,0,ALASKA VILLAGE ELECTRIC COOP,Upper Kalskag,11932.28,NA,3378,332,27462,14461,5586,25463,0,0,10329,0,0,0,59,10,11,13,0,0,NA,145370,0,NA,0,NA,0,February,2026,2026
A3316900826225003,0,ALASKA VILLAGE ELECTRIC COOP,Togiak,49280.69,NA,6858,565,100437,55344,22850,45209,0,0,18836,0,0,0,206,41,16,34,0,0,NA,267485,0,NA,0,NA,0,February,2026,2026
A3317000826225003,0,ALASKA VILLAGE ELECTRIC COOP,Toksook Bay,38398.76,NA,11573,706,91755,29318,34059,31456,0,0,26034,0,0,0,149,15,13,10,0,0,NA,334658,0,NA,0,NA,0,February,2026,2026
A3318000826225003,0,ALASKA VILLAGE ELECTRIC COOP,Bethel; Oscarville,182005.5,NA,72221,7362,1226373,1797750,323800,628391,0,0,267586,0,0,0,2192,452,67,104,0,0,NA,4206725,0,WIND,281445,NA,0,February,2026,2026
A3317300826225003,0,ALASKA VILLAGE ELECTRIC COOP,Wales,9482.64,NA,3537,180,20686,29382,3381,25731,0,0,7370,0,0,0,33,18,4,14,0,0,NA,86689,0,NA,0,NA,0,February,2026,2026
A3312700826225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,21480.12,NA,5826,288,54483,34460,662,40593,0,0,10486,0,0,0,87,18,2,22,0,0,NA,140838,0,NA,0,NA,0,February,2026,2026
A3312500826225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,45301.4,NA,5841,284,60398,12643,18339,43692,0,0,10019,0,0,0,81,15,11,9,0,0,NA,145848,0,NA,0,NA,0,February,2026,2026
A3312900826225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,22550.32,NA,2993,280,56094,36037,4550,27131,0,0,9526,0,0,0,110,24,4,7,0,0,NA,131072,0,NA,0,NA,0,February,2026,2026
A3312600826225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,7602.24,NA,931,87,11317,7056,4237,31922,0,0,3133,0,0,0,37,9,9,11,0,0,NA,39577,0,NA,0,NA,0,February,2026,2026
A3312800826225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,40476.48,NA,6855,469,111815,31754,33163,53406,0,0,12826,0,0,0,202,23,9,19,0,0,NA,247741,0,WIND,98278,NA,0,February,2026,2026
A3313000826225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,20750.77,NA,1526,257,51931,22382,10342,28237,0,0,9091,0,0,0,88,17,10,19,0,0,NA,121138,0,NA,0,NA,0,February,2026,2026
A3313100826225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,62488.27,NA,9848,1026,114232,89917,57238,71463,0,0,34305,0,0,0,211,37,20,25,0,0,NA,539529,0,WIND,47974,NA,0,February,2026,2026
A3313200826225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,55087.09,NA,3585,479,105811,47117,31182,40913,0,0,13561,0,0,0,173,13,13,20,0,0,NA,234241,0,WIND,54670,NA,0,February,2026,2026
