file,identifier,row_index,target_column,target_value_scrubbed,eval_column,eval_value_observed,rule_broken
l0_pce_header_2026-06.csv,A3317200116225003,1,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3317300116225003,2,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3317000116225003,3,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3318000116225003,5,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3319500116225003,7,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3320700116225003,11,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3321100116225003,12,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3321200116225003,13,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3323000116225003,16,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3310900116225003,22,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3311100116225003,23,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3311200116225003,24,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3312400116225003,25,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3312500116225003,26,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3312600116225003,27,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3312700116225003,28,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3312800116225003,29,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3312900116225003,30,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313000116225003,31,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313100116225003,32,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313200116225003,33,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313300116225003,34,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313400116225003,35,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313500116225003,36,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313600116225003,37,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313700116225003,38,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313800116225003,39,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313900116225003,40,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314000116225003,41,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314100116225003,42,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314200116225003,43,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314400116225003,44,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314500116225003,45,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314600116225003,46,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314700116225003,47,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314800116225003,48,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315000116225003,49,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315100116225003,50,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315200116225003,51,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315400116225003,52,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315500116225003,53,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315700116225003,54,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315800116225003,55,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315900116225003,56,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316000116225003,57,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316100116225003,58,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316200116225003,59,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316300116225003,60,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316400116225003,61,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316500116225003,62,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316600116225003,63,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316700116225003,64,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316800116225003,65,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316850116225003,66,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316900116225003,67,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316900216225003,85,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316850216225003,86,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316800216225003,87,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316700216225003,88,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316600216225003,89,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316500216225003,90,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316400216225003,91,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316300216225003,92,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316200216225003,93,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316100216225003,94,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3316000216225003,95,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315900216225003,96,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315800216225003,97,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315700216225003,98,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315500216225003,99,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315400216225003,100,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315200216225003,101,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315100216225003,102,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3315000216225003,103,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314800216225003,104,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314700216225003,105,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314600216225003,106,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314500216225003,107,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314400216225003,108,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314200216225003,109,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314100216225003,110,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3314000216225003,111,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313900216225003,112,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313800216225003,113,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313700216225003,114,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313600216225003,115,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313500216225003,116,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header_2026-06.csv,A3313400216225003,117,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
