file,identifier,column,row_index,rule_broken,original_value
l0_pce_header_2026-07.csv,A3310050826225003,non_fuel_expenses,6,<= 0,0
l0_pce_header_2026-07.csv,A3322000826225003,non_fuel_expenses,9,<= 0,0
l0_pce_header_2026-07.csv,A3322000926225003,non_fuel_expenses,10,<= 0,0
l0_pce_header_2026-07.csv,A3320100926225003,non_fuel_expenses,12,<= 0,0
l0_pce_header_2026-07.csv,A3310050926225003,non_fuel_expenses,24,<= 0,0
l0_pce_header_2026-07.csv,A3310500926225003,non_fuel_expenses,25,<= 0,0
l0_pce_header_2026-07.csv,A3310600926225003,non_fuel_expenses,26,<= 0,0
l0_pce_header_2026-07.csv,A3310700926225003,non_fuel_expenses,27,<= 0,0
l0_pce_header_2026-07.csv,A3310800926225003,non_fuel_expenses,28,<= 0,0
l0_pce_header_2026-07.csv,A3310900926225003,non_fuel_expenses,29,<= 0,0
l0_pce_header_2026-07.csv,A3311000926225003,non_fuel_expenses,30,<= 0,0
l0_pce_header_2026-07.csv,A3311100926225003,non_fuel_expenses,31,<= 0,0
l0_pce_header_2026-07.csv,A3311200926225003,non_fuel_expenses,32,<= 0,0
l0_pce_header_2026-07.csv,A3311300926225003,non_fuel_expenses,33,<= 0,0
l0_pce_header_2026-07.csv,A3311400926225003,non_fuel_expenses,34,<= 0,0
l0_pce_header_2026-07.csv,A3311500926225003,non_fuel_expenses,35,<= 0,0
l0_pce_header_2026-07.csv,A3311550926225003,non_fuel_expenses,36,<= 0,0
l0_pce_header_2026-07.csv,A3311600926225003,non_fuel_expenses,37,<= 0,0
l0_pce_header_2026-07.csv,A3311700926225003,non_fuel_expenses,38,<= 0,0
l0_pce_header_2026-07.csv,A3311800926225003,non_fuel_expenses,40,<= 0,0
l0_pce_header_2026-07.csv,A3311900926225003,non_fuel_expenses,41,<= 0,0
l0_pce_header_2026-07.csv,A3311950926225003,non_fuel_expenses,42,<= 0,0
l0_pce_header_2026-07.csv,A3312000926225003,non_fuel_expenses,43,<= 0,0
l0_pce_header_2026-07.csv,A3312100926225003,non_fuel_expenses,44,<= 0,0
l0_pce_header_2026-07.csv,A3312200926225003,non_fuel_expenses,45,<= 0,0
l0_pce_header_2026-07.csv,A3312300926225003,non_fuel_expenses,46,<= 0,0
l0_pce_header_2026-07.csv,A3312201026225003,non_fuel_expenses,58,<= 0,0
l0_pce_header_2026-07.csv,A3312301026225003,non_fuel_expenses,59,<= 0,0
l0_pce_header_2026-07.csv,A3312001026225003,non_fuel_expenses,60,<= 0,0
l0_pce_header_2026-07.csv,A3312101026225003,non_fuel_expenses,61,<= 0,0
l0_pce_header_2026-07.csv,A3311901026225003,non_fuel_expenses,62,<= 0,0
l0_pce_header_2026-07.csv,A3311951026225003,non_fuel_expenses,63,<= 0,0
l0_pce_header_2026-07.csv,A3310501026225003,non_fuel_expenses,70,<= 0,0
l0_pce_header_2026-07.csv,A3311701026225003,non_fuel_expenses,71,<= 0,0
l0_pce_header_2026-07.csv,A3311801026225003,non_fuel_expenses,72,<= 0,0
l0_pce_header_2026-07.csv,A3311551026225003,non_fuel_expenses,73,<= 0,0
l0_pce_header_2026-07.csv,A3311601026225003,non_fuel_expenses,74,<= 0,0
l0_pce_header_2026-07.csv,A3311401026225003,non_fuel_expenses,75,<= 0,0
l0_pce_header_2026-07.csv,A3311501026225003,non_fuel_expenses,76,<= 0,0
l0_pce_header_2026-07.csv,A3311201026225003,non_fuel_expenses,77,<= 0,0
l0_pce_header_2026-07.csv,A3311301026225003,non_fuel_expenses,78,<= 0,0
l0_pce_header_2026-07.csv,A3311001026225003,non_fuel_expenses,79,<= 0,0
l0_pce_header_2026-07.csv,A3311101026225003,non_fuel_expenses,80,<= 0,0
l0_pce_header_2026-07.csv,A3310801026225003,non_fuel_expenses,81,<= 0,0
l0_pce_header_2026-07.csv,A3310901026225003,non_fuel_expenses,82,<= 0,0
l0_pce_header_2026-07.csv,A3310601026225003,non_fuel_expenses,83,<= 0,0
l0_pce_header_2026-07.csv,A3310701026225003,non_fuel_expenses,84,<= 0,0
l0_pce_header_2026-07.csv,A3310051026225003,non_fuel_expenses,85,<= 0,0
l0_pce_header_2026-07.csv,A3320101026225003,non_fuel_expenses,90,<= 0,0
l0_pce_header_2026-07.csv,A3324301026225003,non_fuel_expenses,92,<= 0,0
l0_pce_header_2026-07.csv,A3325401026225003,non_fuel_expenses,96,<= 0,0
l0_pce_header_2026-07.csv,A3325801026225003,non_fuel_expenses,98,<= 0,0
l0_pce_header_2026-07.csv,A3322001026225003,non_fuel_expenses,107,<= 0,0
l0_pce_header_2026-07.csv,A3322201026225003,non_fuel_expenses,108,<= 0,0
l0_pce_header_2026-07.csv,A3321301026225003,non_fuel_expenses,110,<= 0,0
l0_pce_header_2026-07.csv,A3322201126225003,non_fuel_expenses,119,<= 0,0
l0_pce_header_2026-07.csv,A3319201126225003,non_fuel_expenses,127,<= 0,0
l0_pce_header_2026-07.csv,A3320501126225003,non_fuel_expenses,130,<= 0,0
l0_pce_header_2026-07.csv,A3325801126225003,non_fuel_expenses,133,<= 0,0
l0_pce_header_2026-07.csv,A3326501126225003,non_fuel_expenses,137,<= 0,0
l0_pce_header_2026-07.csv,A3326701126225003,non_fuel_expenses,138,<= 0,0
l0_pce_header_2026-07.csv,A3324301126225003,non_fuel_expenses,139,<= 0,0
l0_pce_header_2026-07.csv,A3324801126225003,non_fuel_expenses,141,<= 0,0
l0_pce_header_2026-07.csv,A3326801126225003,non_fuel_expenses,159,<= 0,0
l0_pce_header_2026-07.csv,A3326901126225003,non_fuel_expenses,160,<= 0,0
l0_pce_header_2026-07.csv,A3326901226225003,non_fuel_expenses,163,<= 0,0
l0_pce_header_2026-07.csv,A3326501226225003,non_fuel_expenses,164,<= 0,0
l0_pce_header_2026-07.csv,A3326701226225003,non_fuel_expenses,166,<= 0,0
l0_pce_header_2026-07.csv,A3326801226225003,non_fuel_expenses,167,<= 0,0
l0_pce_header_2026-07.csv,A3325000926225003,powerhouse_consumption_kwh,14,<= 0,0
l0_pce_header_2026-07.csv,A3311000926225003,powerhouse_consumption_kwh,30,<= 0,0
l0_pce_header_2026-07.csv,A3311600926225003,powerhouse_consumption_kwh,37,<= 0,0
l0_pce_header_2026-07.csv,A3312000926225003,powerhouse_consumption_kwh,43,<= 0,0
l0_pce_header_2026-07.csv,A3328800926225003,powerhouse_consumption_kwh,48,<= 0,0
l0_pce_header_2026-07.csv,A3328801026225003,powerhouse_consumption_kwh,52,<= 0,0
l0_pce_header_2026-07.csv,A3312001026225003,powerhouse_consumption_kwh,60,<= 0,0
l0_pce_header_2026-07.csv,A3311601026225003,powerhouse_consumption_kwh,74,<= 0,0
l0_pce_header_2026-07.csv,A3311001026225003,powerhouse_consumption_kwh,79,<= 0,0
l0_pce_header_2026-07.csv,A3325001026225003,powerhouse_consumption_kwh,93,<= 0,0
l0_pce_header_2026-07.csv,A3322901026225003,powerhouse_consumption_kwh,114,<= 0,0
l0_pce_header_2026-07.csv,A3322901126225003,powerhouse_consumption_kwh,115,<= 0,0
l0_pce_header_2026-07.csv,A3325000926225003,peak_consumption_kw,14,<= 0,0
l0_pce_header_2026-07.csv,A3310700926225003,peak_consumption_kw,27,<= 0,0
l0_pce_header_2026-07.csv,A3310800926225003,peak_consumption_kw,28,<= 0,0
l0_pce_header_2026-07.csv,A3311000926225003,peak_consumption_kw,30,<= 0,0
l0_pce_header_2026-07.csv,A3311400926225003,peak_consumption_kw,34,<= 0,0
l0_pce_header_2026-07.csv,A3311500926225003,peak_consumption_kw,35,<= 0,0
l0_pce_header_2026-07.csv,A3311550926225003,peak_consumption_kw,36,<= 0,0
l0_pce_header_2026-07.csv,A3311600926225003,peak_consumption_kw,37,<= 0,0
l0_pce_header_2026-07.csv,A3311700926225003,peak_consumption_kw,38,<= 0,0
l0_pce_header_2026-07.csv,A3312000926225003,peak_consumption_kw,43,<= 0,0
l0_pce_header_2026-07.csv,A3312100926225003,peak_consumption_kw,44,<= 0,0
l0_pce_header_2026-07.csv,A3328801026225003,peak_consumption_kw,52,<= 0,0
l0_pce_header_2026-07.csv,A3312001026225003,peak_consumption_kw,60,<= 0,0
l0_pce_header_2026-07.csv,A3312101026225003,peak_consumption_kw,61,<= 0,0
l0_pce_header_2026-07.csv,A3311701026225003,peak_consumption_kw,71,<= 0,0
l0_pce_header_2026-07.csv,A3311551026225003,peak_consumption_kw,73,<= 0,0
l0_pce_header_2026-07.csv,A3311601026225003,peak_consumption_kw,74,<= 0,0
l0_pce_header_2026-07.csv,A3311401026225003,peak_consumption_kw,75,<= 0,0
l0_pce_header_2026-07.csv,A3311501026225003,peak_consumption_kw,76,<= 0,0
l0_pce_header_2026-07.csv,A3311001026225003,peak_consumption_kw,79,<= 0,0
l0_pce_header_2026-07.csv,A3310801026225003,peak_consumption_kw,81,<= 0,0
l0_pce_header_2026-07.csv,A3310701026225003,peak_consumption_kw,84,<= 0,0
l0_pce_header_2026-07.csv,A3325001026225003,peak_consumption_kw,93,<= 0,0
l0_pce_header_2026-07.csv,A3322901026225003,peak_consumption_kw,114,<= 0,0
l0_pce_header_2026-07.csv,A3322901126225003,peak_consumption_kw,115,<= 0,0
l0_pce_header_2026-07.csv,A3322901026225003,most_recent_fuel_purch_price,114,< 0.5,0.4863
l0_pce_header_2026-07.csv,A3322901126225003,most_recent_fuel_purch_price,115,< 0.5,0.4279
l0_pce_header_2026-07.csv,A3327101026225003,most_recent_fuel_purch_price,56,> 10,12.4372
l0_pce_header_2026-07.csv,A3325501026225003,most_recent_fuel_purch_price,97,> 10,10.9947
l0_pce_header_2026-07.csv,A3327101126225003,most_recent_fuel_purch_price,157,> 10,12.4372
l0_pce_header_2026-07.csv,A3325000926225003,diesel_kwh_generated,14,<= 0,0
l0_pce_header_2026-07.csv,A3310700926225003,diesel_kwh_generated,27,<= 0,0
l0_pce_header_2026-07.csv,A3310800926225003,diesel_kwh_generated,28,<= 0,0
l0_pce_header_2026-07.csv,A3311000926225003,diesel_kwh_generated,30,<= 0,0
l0_pce_header_2026-07.csv,A3311400926225003,diesel_kwh_generated,34,<= 0,0
l0_pce_header_2026-07.csv,A3311500926225003,diesel_kwh_generated,35,<= 0,0
l0_pce_header_2026-07.csv,A3311550926225003,diesel_kwh_generated,36,<= 0,0
l0_pce_header_2026-07.csv,A3311600926225003,diesel_kwh_generated,37,<= 0,0
l0_pce_header_2026-07.csv,A3311700926225003,diesel_kwh_generated,38,<= 0,0
l0_pce_header_2026-07.csv,A3312000926225003,diesel_kwh_generated,43,<= 0,0
l0_pce_header_2026-07.csv,A3312100926225003,diesel_kwh_generated,44,<= 0,0
l0_pce_header_2026-07.csv,A3328800926225003,diesel_kwh_generated,48,<= 0,0
l0_pce_header_2026-07.csv,A3328801026225003,diesel_kwh_generated,52,<= 0,0
l0_pce_header_2026-07.csv,A3312001026225003,diesel_kwh_generated,60,<= 0,0
l0_pce_header_2026-07.csv,A3312101026225003,diesel_kwh_generated,61,<= 0,0
l0_pce_header_2026-07.csv,A3311701026225003,diesel_kwh_generated,71,<= 0,0
l0_pce_header_2026-07.csv,A3311551026225003,diesel_kwh_generated,73,<= 0,0
l0_pce_header_2026-07.csv,A3311601026225003,diesel_kwh_generated,74,<= 0,0
l0_pce_header_2026-07.csv,A3311401026225003,diesel_kwh_generated,75,<= 0,0
l0_pce_header_2026-07.csv,A3311501026225003,diesel_kwh_generated,76,<= 0,0
l0_pce_header_2026-07.csv,A3311001026225003,diesel_kwh_generated,79,<= 0,0
l0_pce_header_2026-07.csv,A3310801026225003,diesel_kwh_generated,81,<= 0,0
l0_pce_header_2026-07.csv,A3310701026225003,diesel_kwh_generated,84,<= 0,0
l0_pce_header_2026-07.csv,A3325001026225003,diesel_kwh_generated,93,<= 0,0
l0_pce_header_2026-07.csv,A3322901026225003,diesel_kwh_generated,114,<= 0,0
l0_pce_header_2026-07.csv,A3322901126225003,diesel_kwh_generated,115,<= 0,0
l0_pce_header_2026-07.csv,A3326901126225003,diesel_kwh_generated,160,<= 0,0
l0_pce_header_2026-07.csv,A3326901226225003,diesel_kwh_generated,163,<= 0,0
