identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3310050926225003,0,TDX ADAK GENERATING LLC,ADAK,9397.51,NA,15048,180,9120,16131,14023,28625,0,5.53,8405,NA,46479.65,0,68,53,13,11,0,0,NA,99780,0,wind,0,NA,0,MARCH,2026,2026
A3310500926225003,0,ALASKA POWER & TELEPHONE,ALLAKAKET; ALATNA,22585.35,NA,6041,161,19657,3248,29379,14654,0,6.2564,6055,NA,37882.5,0,68,8,17,7,0,0,NA,69687,0,wind,0,NA,0,MARCH,2026,2026
A3310600926225003,0,ALASKA POWER & TELEPHONE,BETTLES; EVANSVILLE,6020.94,NA,4541,115,8676,7555,5601,21086,0,4.9562,4751,NA,23546.91,0,29,16,8,14,0,0,NA,54208,0,wind,0,NA,0,MARCH,2026,2026
A3310700926225003,0,ALASKA POWER & TELEPHONE,CHISTOCHINA,8942.27,NA,116,NA,13423,16287,2087,0,0,3.0954,0,NA,0,0,51,18,2,0,0,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3310800926225003,0,ALASKA POWER & TELEPHONE,COFFMAN COVE,593.41,NA,4152,NA,87456,23051,7748,6006,0,3.4294,0,NA,0,0,203,51,14,3,0,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3310900926225003,0,ALASKA POWER & TELEPHONE,CRAIG,2900.66,NA,27112,10093,358144,329915,107888,81001,0,3.4294,2685,NA,9207.94,3057331,678,314,36,26,0,0,NA,33624,0,wind,0,NA,0,MARCH,2026,2026
A3311000926225003,0,ALASKA POWER & TELEPHONE,DOT LAKE; DOT LAKE VILLAGE,3589.82,NA,NA,NA,10768,14988,5233,8621,0,3.2141,0,NA,0,0,26,11,6,4,0,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3311100926225003,0,ALASKA POWER & TELEPHONE,EAGLE; EAGLE VILLAGE,23613.3,NA,5156,141,25801,13242,6678,22358,0,3.6881,6429,NA,23710.79,0,141,17,10,17,0,0,NA,76206,0,wind,0,solar,2108,MARCH,2026,2026
A3311200926225003,0,ALASKA POWER & TELEPHONE,HAINES; COVENANT LIFE,50693.96,NA,39028,2888,575944,557885,110022,108392,0,4.3062,2967,NA,12776.5,1428196,1199,339,37,28,0,0,NA,38982,0,wind,0,NA,0,MARCH,2026,2026
A3311300926225003,0,ALASKA POWER & TELEPHONE,HEALY LAKE,1875.12,NA,382,20,2085,1662,5011,0,0,3.882,1542,NA,5986.04,0,11,2,3,0,0,0,NA,10062,0,wind,0,NA,0,MARCH,2026,2026
A3311400926225003,0,ALASKA POWER & TELEPHONE,HOLLIS,451.98,NA,1384,NA,77360,409313,0,1227,0,3.4294,0,NA,0,0,137,22,0,8,0,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3311500926225003,0,ALASKA POWER & TELEPHONE,HYDABURG,529.15,NA,3512,NA,50712,38230,15947,28312,0,3.4294,0,NA,0,0,114,48,7,12,0,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3311550926225003,0,ALASKA POWER & TELEPHONE,KLAWOCK,1960.91,NA,19134,NA,239981,408667,51469,33229,0,3.4294,0,NA,0,0,413,140,20,16,0,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3311600926225003,0,ALASKA POWER & TELEPHONE,MENTASTA,13935.19,NA,NA,NA,17505,10320,5997,6419,0,3.0954,0,NA,0,0,58,11,7,4,0,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3311700926225003,0,ALASKA POWER & TELEPHONE,NAUKATI,305.49,NA,2376,NA,52062,16847,0,7560,0,3.4294,0,NA,0,0,87,20,0,2,0,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3318800926225003,0,CHIGNIK LAKE ELECTRIC UTILITY,CHIGNIK LAKE,6790,NA,963,60,10362,3725,3668,9120,0,4.7519,2924,3000,13894.56,0,44,3,9,1,1,0,NA,30884,0,wind,0,NA,0,MARCH,2026,2026
A3311800926225003,0,ALASKA POWER & TELEPHONE,NORTHWAY; NORTHWAY VILLAGE,27892.89,NA,3672,236,44184,33485,11747,25860,0,3.2852,9237,NA,30345.39,0,96,20,9,16,0,0,NA,127119,0,wind,0,NA,0,MARCH,2026,2026
A3311900926225003,0,ALASKA POWER & TELEPHONE,SKAGWAY,26469.44,GOAT LAKE & KASIDAYA,23875,2387,313660,576973,111871,111553,0,4.3062,44322,NA,190859.4,590730,616,615,43,60,0,0,NA,620548,44069,wind,0,NA,0,MARCH,2026,2026
A3311950926225003,0,ALASKA POWER & TELEPHONE,SLANA,13461.74,NA,2904,220,26178,8258,0,11025,0,3.0954,9580,NA,29653.93,0,68,13,0,5,0,0,NA,133306,0,wind,0,NA,0,MARCH,2026,2026
A3312000926225003,0,ALASKA POWER & TELEPHONE,TETLIN,6322.02,NA,NA,NA,20351,4239,7138,9155,0,3.2141,0,NA,0,0,64,7,5,3,0,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3312100926225003,0,ALASKA POWER & TELEPHONE,THORNE BAY; KASAAN,1355.65,NA,5357,NA,181616,75164,31275,48913,0,3.4294,0,NA,0,0,331,127,26,37,0,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3312200926225003,0,ALASKA POWER & TELEPHONE,TOK; TANACROSS,113231,NA,23007,1971,419061,301723,66053,108995,0,3.2141,75985,NA,244223.39,0,803,150,37,47,0,0,NA,1105070,0,wind,0,NA,0,MARCH,2026,2026
A3312300926225003,0,ALASKA POWER & TELEPHONE,WHALE PASS,166,NA,899,90,26659,9569,446,4194,0,3.4294,2667,NA,9146.21,0,87,16,2,3,0,0,NA,46848,0,wind,0,NA,0,MARCH,2026,2026
A3328500926225003,0,UNALAKLEET VALLEY ELECTRIC,UNALAKLEET,37658.77,NA,34736,774,112675,105012,62224,42311,2106,3.9517,23344,93292,92248.48,0,277,40,23,43,1,0,NA,365203,0,wind,0,NA,0,MARCH,2026,2026
A3328800926225003,0,VENETIE VILLAGE ELECTRIC,VENETIE,16805.2,NA,NA,112,25026,8587,6799,706,0,6.1242,0,3000,0,0,98,16,10,1,3,0,NA,NA,0,wind,0,NA,0,MARCH,2026,2026
A3327401026225003,0,UMNAK POWER COMPANY,NIKOLSKI,3707.61,NA,1605,64,4337,6256,6603,874,0,7.7632,3493,7149,27116.86,0,14,10,7,1,0,0,NA,20637,0,wind,0,NA,0,APRIL,2026,2026
A3328601026225003,0,CITY OF UNALASKA,UNALASKA,110734.93,NA,75519,6703,337347,2658391,248053,28701,0,3.4396,217315,467766.91,747476.67,0,790,173,57,12,0,0,NA,3415386,0,wind,0,NA,0,APRIL,2026,2026
A3328701026225003,0,UNGUSRAQ POWER COMPANY,NEWTOK; MERTAVIK,21136.48,NA,3653,240,39259,20688,0,1277,0,5.5066,12648,3000,69647.48,0,68,8,3,5,0,0,NA,123496,0,wind,0,NA,0,APRIL,2026,2026
A3328801026225003,0,VENETIE VILLAGE ELECTRIC,VENETIE,16790.74,NA,NA,NA,25062,4590,6801,706,0,6.1242,0,3000,0,0,98,16,10,1,3,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3328501026225003,0,UNALAKLEET VALLEY ELECTRIC,UNALAKLEET,34582.3,NA,18855,1062,116552,106399,54182,32580,252,3.9517,22699,92699,89699.64,0,278,40,23,43,1,0,NA,358211,0,wind,0,NA,0,APRIL,2026,2026
A3326001026225003,0,TANANA POWER COMPANY INC.,TANANA,16448.24,NA,2667,252,29044,48105,18295,10869,0,3.7389,8616,28566.08,32214.36,0,106,42,6,6,0,0,NA,118060,0,wind,0,NA,0,APRIL,2026,2026
A3325201026225003,0,RAMPART VILLAGE COUNCIL,RAMPART,6515.39,NA,2078,61,13361,10160,4811,1349,0,6.0387,2741,7261.7,16552.08,0,40,6,4,6,2,0,NA,33001,0,wind,0,NA,0,APRIL,2026,2026
A3327101026225003,0,TULUKSAK TRADITIONAL,TULUKSAK,21485.32,NA,1798,147,36666,21365,3970,1396,1990,NA,7312,14616.86,90940.81,0,106,8,6,4,2,0,NA,78799,0,wind,0,NA,0,APRIL,2026,2026
A3317401026225003,0,KARLUK IRA TRIBAL COUNCIL,KARLUK,3782.53,NA,199,44,7502,6600,1335,0,712,4.4895,1531,5622.15,6873.42,0,14,9,4,1,1,0,NA,17759,0,wind,0,NA,0,APRIL,2026,2026
A3312201026225003,0,ALASKA POWER & TELEPHONE,TOK; TANACROSS,102641.28,NA,19303,1773,351533,260444,58908,100248,0,3.2141,67797,NA,217906.34,0,798,149,37,47,0,0,NA,1009177,0,wind,0,NA,0,APRIL,2026,2026
A3312301026225003,0,ALASKA POWER & TELEPHONE,WHALE PASS,187.13,NA,861,90,29270,9569,458,3414,0,3.4294,3340,NA,11454.2,0,87,16,2,3,0,0,NA,48999,0,wind,0,NA,0,APRIL,2026,2026
A3312001026225003,0,ALASKA POWER & TELEPHONE,TETLIN,6066.35,NA,NA,NA,18540,3548,6104,8826,0,3.2141,0,NA,0,0,58,7,5,3,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3312101026225003,0,ALASKA POWER & TELEPHONE,THORNE BAY; KASAAN,1381.08,NA,5808,NA,182732,81434,30648,51784,0,3.4294,0,NA,0,0,331,125,26,37,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3311901026225003,0,ALASKA POWER & TELEPHONE,SKAGWAY,27290.44,GOAT LAKE & KASIDAYA,23875,2695,307374,709713,115285,101233,0,4.3062,54294,NA,233800.82,495337,634,324,43,60,0,0,NA,765086,31284,wind,0,NA,0,APRIL,2026,2026
A3311951026225003,0,ALASKA POWER & TELEPHONE,SLANA,13037.25,NA,2636,217,23546,7387,0,10380,0,3.0954,10079,NA,31198.54,0,68,13,0,5,0,0,NA,128659,0,wind,0,NA,0,APRIL,2026,2026
A3318801026225003,0,CHIGNIK LAKE ELECTRIC UTILITY,CHIGNIK LAKE,6790,NA,963,60,10362,3725,3668,9120,0,4.7519,2924,3000,13894.56,0,44,3,9,1,1,0,NA,30884,0,wind,0,NA,0,APRIL,2026,2026
A3318301026225003,0,GOLD COUNTRY ENERGY,CENTRAL,7900.99,NA,1182,75,17480,6156,314,4341,0,3.4916,2895,8744.32,10108.18,0,120,16,1,5,0,0,NA,36029,0,wind,0,NA,0,APRIL,2026,2026
A3318901026225003,0,CHITINA ELECTRIC INC.,CHITINA,6880.79,NA,1684,78,7756,17617,2450,3474,383,3.287,2725,12539.46,8957.07,0,42,36,3,2,1,0,NA,36256,0,wind,0,NA,0,APRIL,2026,2026
A3317601026225003,0,ANIAK LIGHT & POWER,ANIAK,29809.22,NA,1550,400,71046,48567,10505,32077,1087,4.4384,15169,44488,67326.09,0,151,17,4,6,1,0,NA,200500,0,wind,0,NA,0,APRIL,2026,2026
A3317701026225003,0,ARCTIC VILLAGE COUNCIL,ARCTIC VILLAGE,18884.31,NA,16508,120,22080,18527,5413,406,5701,6.9111,7284,3000,50340.45,0,75,5,5,2,11,0,NA,85708,0,wind,0,NA,0,APRIL,2026,2026
A3310301026225003,0,AKIAK CITY COUNCIL,AKIAK,16783.33,NA,2769,159,39971,10235,3633,0,1015,9.5,7316,43989.77,69502,0,105,29,14,3,2,0,NA,89352,0,wind,0,NA,0,APRIL,2026,2026
A3310501026225003,0,ALASKA POWER & TELEPHONE,ALLAKAKET; ALATNA,23014.98,NA,6750,127,18611,3436,22681,13739,0,6.2564,5283,NA,33052.56,0,68,8,17,7,0,0,NA,70162,0,wind,0,NA,0,APRIL,2026,2026
A3311701026225003,0,ALASKA POWER & TELEPHONE,NAUKATI,303.26,NA,1680,NA,48773,14937,0,5680,0,3.4294,0,NA,0,0,87,20,0,2,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3311801026225003,0,ALASKA POWER & TELEPHONE,NORTHWAY; NORTHWAY VILLAGE,24968.05,NA,3960,211,38564,29525,10010,20882,0,3.2852,8332,NA,27372.29,0,95,20,9,16,0,0,NA,112697,0,wind,0,NA,0,APRIL,2026,2026
A3311551026225003,0,ALASKA POWER & TELEPHONE,KLAWOCK,1957.85,NA,19420,NA,241242,438955,53517,33151,0,3.4294,0,NA,0,0,411,144,20,16,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3311601026225003,0,ALASKA POWER & TELEPHONE,MENTASTA,12410.73,NA,NA,NA,15484,9507,5607,7218,0,3.0954,0,NA,0,0,57,11,7,4,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3311401026225003,0,ALASKA POWER & TELEPHONE,HOLLIS,453.94,NA,1462,NA,78083,461644,0,1446,0,3.4294,0,NA,0,0,138,22,0,8,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3311501026225003,0,ALASKA POWER & TELEPHONE,HYDABURG,531.95,NA,3736,NA,53807,39778,14724,28966,0,3.4294,0,NA,0,0,114,48,7,12,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3311201026225003,0,ALASKA POWER & TELEPHONE,HAINES; COVENANT LIFE,50433.5,GOAT LAKE & KASIDAYA,39295,2666,555275,600939,105566,109534,0,4.3062,850,NA,3660.27,1421607,1200,337,37,28,0,0,NA,15907,0,wind,0,NA,0,APRIL,2026,2026
A3311301026225003,0,ALASKA POWER & TELEPHONE,HEALY LAKE,1443.97,NA,429,13,2673,1411,3801,0,0,3.882,866,NA,3361.81,0,10,2,3,0,0,0,NA,7809,0,wind,0,NA,0,APRIL,2026,2026
A3311001026225003,0,ALASKA POWER & TELEPHONE,DOT LAKE; DOT LAKE VILLAGE,3284.97,NA,NA,NA,8348,13666,4118,8116,0,3.2141,0,NA,0,0,26,11,6,4,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3311101026225003,0,ALASKA POWER & TELEPHONE,EAGLE; EAGLE VILLAGE,23354.61,NA,4787,126,26125,11847,6308,20706,0,3.6881,6205,NA,22884.66,0,140,17,10,17,0,0,NA,69092,0,wind,0,solar,3385,APRIL,2026,2026
A3310801026225003,0,ALASKA POWER & TELEPHONE,COFFMAN COVE,635.55,NA,4392,NA,92584,23744,7912,5726,0,3.4294,0,NA,0,0,205,51,14,3,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3310901026225003,0,ALASKA POWER & TELEPHONE,CRAIG,2959.99,NA,29555,11071,370800,337598,116181,84582,0,3.4294,8623,NA,29571.72,3058145,678,315,36,26,0,0,NA,117103,0,wind,0,NA,0,APRIL,2026,2026
A3310601026225003,0,ALASKA POWER & TELEPHONE,BETTLES; EVANSVILLE,5475.58,NA,4693,102,7011,6587,3309,19913,0,4.9562,4056,NA,20102.35,0,30,16,8,14,0,0,NA,47422,0,wind,0,NA,0,APRIL,2026,2026
A3310701026225003,0,ALASKA POWER & TELEPHONE,CHISTOCHINA,9343.22,NA,118,NA,13553,15203,2050,0,0,3.0954,0,NA,0,0,51,18,2,0,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3310051026225003,0,TDX ADAK GENERATING LLC,ADAK,9945.15,NA,17940,180,9542,20345,13213,51591,0,5.53,8746,NA,48365.38,0,68,56,13,11,0,0,NA,106298,0,wind,0,NA,0,APRIL,2026,2026
A3310101026225003,0,AKHIOK/KAGUYAK ELECTRIC,AKHIOK,4279.33,NA,2209,88,10646,10596,5774,822,0,3.4106,2760,3000,9413.26,0,29,6,10,1,0,0,NA,31569,0,wind,0,NA,0,APRIL,2026,2026
A3323001026225003,0,NAPASKIAK ELECTRIC UTILITY,NAPASKIAK,13402.16,NA,1968,292,33645,45362,3157,1049,2301,4.6184,7279,52120.62,33617.33,0,107,25,5,1,12,0,NA,99564,0,wind,0,NA,0,APRIL,2026,2026
A3323201026225003,0,NELSON LAGOON ELECTRICAL COOP,NELSON LAGOON,8942.43,NA,795,42,13481,8607,2713,1141,0,5.33,9551,1652,50906.83,0,33,23,8,2,0,0,NA,32386,0,wind,0,other,0,APRIL,2026,2026
A3324801026225003,0,PILOT POINT ELECTRIC UTILITY,PILOT POINT,5079.68,NA,2081,121,10565,13167,3084,2604,0,5.2,2847,2574.12,14804.4,0,25,19,9,4,0,0,NA,34395,0,wind,0,NA,0,APRIL,2026,2026
A3320101026225003,0,ALASKA POWER & TELEPHONE,GUSTAVUS,38882.16,GUSTAVUS INC.,9863,632,141618,38420,5213,129052,0,4.5999,9416,NA,43312.66,210117,508,102,7,21,0,0,NA,138347,0,wind,0,NA,0,APRIL,2026,2026
A3323401026225003,0,NOME JOINT UTILITY SYSTEM,NOME,124501.45,NA,115087,4694,842524,830797,340213,817241,0,2.9928,188692,535909.49,564717.42,0,1826,360,121,65,0,0,NA,3065063,0,wind,0,NA,0,APRIL,2026,2026
A3324301026225003,0,NUSHAGAK ELECTRIC AND,DILLINGHAM; ALEKNAGIK,87181.05,NA,33726,2389,437632,745044,84424,71113,0,2.7473,95474,NA,262295.72,0,926,420,49,54,0,0,NA,1418162,0,wind,0,NA,0,APRIL,2026,2026
A3325001026225003,0,PORT HEIDEN UTILITIES,PORT HEIDEN,6065.64,NA,NA,NA,13324,5763,1728,5928,0,4.9847,0,3000,0,0,53,21,6,11,0,0,NA,NA,0,wind,0,NA,0,APRIL,2026,2026
A3325901026225003,0,TANALIAN ELECTRIC COOPERATIVE,PORT ALSWORTH,10691.14,NA,1731,600,25561,42402,0,5707,0,5.4068,5954,32095.18,32192.09,0,75,67,0,23,0,0,NA,80607,0,wind,0,NA,0,APRIL,2026,2026
A3325301026225003,0,CITY OF RUBY,RUBY,14044.53,NA,1834,158,21892,27105,8024,2985,0,5.5153,4524,17577.34,24951.22,0,99,22,12,4,0,0,NA,57093,0,wind,0,NA,0,APRIL,2026,2026
A3325401026225003,0,TDX CORPORATION,SAND POINT,49885.18,NA,6353,625,103897,118353,49650,30927,0,4.16,22224,NA,92451.84,0,233,99,25,15,0,0,NA,335310,0,wind,0,other,0,APRIL,2026,2026
A3325501026225003,0,CITY OF ST. GEORGE,ST. GEORGE,5454.4,NA,2121,60,7603,5992,8381,8025,5219,NA,3454,3000,37975.69,0,39,13,7,12,4,0,NA,42273,0,wind,0,NA,0,APRIL,2026,2026
A3325801026225003,0,TAKOTNA COMMUNITY ASSOC INC,TAKOTNA,6238.03,NA,2393,58,6893,5880,3122,747,70,5.5141,2629,NA,14496.57,0,28,15,5,2,1,0,NA,23928,0,wind,0,NA,0,APRIL,2026,2026
A3320201026225003,0,GWITCHYAA ZHEE UTILITY COMPANY,FORT YUKON,73816.14,NA,7716,553,71294,86700,43203,22312,0,7.284,18444,74558,134346.1,0,263,64,21,17,0,0,NA,250708,0,wind,0,NA,0,APRIL,2026,2026
A3320601026225003,0,IPNATCHIAQ ELECTRIC COMPANY,DEERING,16720.07,NA,2050,159,25182,28750,12705,5464,174,4.1697,6404,22822.55,26702.76,0,46,14,5,5,3,0,NA,56773,0,wind,2837,solar,2576,APRIL,2026,2026
A3320301026225003,0,HUGHES POWER & LIGHT,HUGHES,11079.21,NA,2510,159,16697,11145,6158,1081,29,5.5074,3522,4652.98,19397.06,0,34,19,3,2,1,0,NA,23874,0,wind,0,NA,0,APRIL,2026,2026
A3320401026225003,0,IGIUGIG ELECTRIC COMPANY,IGIUGIG,9935.89,IGIUGIG VILLAGE COUNCIL,2878,100,11090,9140,6619,843,0,9.4025,2456,5301.63,23092.54,3673,37,10,13,3,0,0,NA,30394,0,wind,0,NA,0,APRIL,2026,2026
A3319101026225003,0,CLARKS POINT VILLAGE COUNCIL,CLARK'S POINT,10315.9,NA,2631,80,10844,16143,5520,1894,69,4.1788,0,3000,0,0,51,9,6,4,2,0,NA,53805,0,wind,0,NA,0,APRIL,2026,2026
A3319701026225003,0,CITY OF FALSE PASS,FALSE PASS,10173.14,NA,2237,105,11561,15316,15113,2853,4014,3.5917,2175,8245.58,7811.95,0,31,14,14,3,1,0,NA,58358,0,wind,0,NA,0,APRIL,2026,2026
A3319801026225003,0,G & K INC.,COLD BAY,8004.23,NA,16649,340,17671,92582,7938,77595,0,7.19,15297,80613.3,109985.43,0,46,23,4,49,0,0,NA,222103,0,wind,0,NA,0,APRIL,2026,2026
A3319901026225003,0,CITY OF GALENA,GALENA,29504.57,NA,15854,820,63171,267302,43368,36548,0,3.8428,34547,91568,132757.21,0,204,128,14,39,0,0,NA,479547,0,wind,0,other,0,APRIL,2026,2026
A3322001026225003,0,TDX MANLEY GENERATING LLC,MANLEY HOT SPRINGS,15503.93,NA,1022,97,16043,17083,5683,11789,0,4.12,3029,NA,12479.48,0,81,20,11,4,0,0,NA,37990,0,wind,0,solar,14040,APRIL,2026,2026
A3322201026225003,0,MCGRATH LIGHT & POWER,MCGRATH,23644.89,NA,5549,326,38995,56698,14407,35186,0,5.1553,10207,NA,52620.15,0,162,52,13,30,1,0,NA,164479,0,wind,0,NA,0,APRIL,2026,2026
