file,identifier,row_index,target_column,target_value_scrubbed,eval_column,eval_value_observed,rule_broken
l0_pce_header.csv,A3310050120225003,4,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050124225003,8,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050125225003,9,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050126225003,10,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050127225003,11,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050220225003,15,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050224225003,19,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050225225003,20,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050226225003,21,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050320225003,25,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050324225003,29,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050325225003,30,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050326225003,31,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050420225003,35,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050424225003,39,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050425225003,40,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050426225003,41,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050520225003,46,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050524225003,49,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050525225003,50,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050526225003,51,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050620225003,56,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050624225003,60,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050625225003,61,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050626225003,62,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050720225003,67,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050721225003,68,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050724225003,71,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050725225003,72,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050726225003,73,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050820225003,78,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050824225003,82,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050825225003,83,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050826225003,84,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050920225003,89,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050921225003,90,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050924225003,93,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050925225003,94,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310050926225003,95,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051020225003,100,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051021225003,101,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051024225003,104,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051025225003,105,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051026225003,106,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051120225003,111,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051121225003,112,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051124225003,115,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051125225003,116,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051126225003,117,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051220225003,122,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051221225003,123,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051225225003,127,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310051226225003,128,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100117225003,129,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100118225003,130,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100120225003,132,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100121225003,133,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100122225003,134,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100217225003,139,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100218225003,140,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100221225003,143,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100222225003,144,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100317225003,149,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100318225003,150,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100321225003,153,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100322225003,154,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100417225003,159,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100418225003,160,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100421225003,163,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100422225003,164,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
l0_pce_header.csv,A3310100516225003,169,non_fuel_expenses,0,non_fuel_expenses,0,<= 0
